Folder name,ocr_result,Image Path
20240410-Create 2 GreatPhotos-(16 Images),1571678,6F4A7767.JPG
20240410-Create 2 GreatPhotos-(16 Images),1571849,6F4A6014.JPG
20240410-Create 2 GreatPhotos-(16 Images),1571946,6F4A7058.JPG
20240410-Create 2 GreatPhotos-(16 Images),1572066,6F4A6540.JPG
20240410-Create 2 GreatPhotos-(16 Images),1572067,6F4A6573.JPG
20240410-Create 2 GreatPhotos-(16 Images),1572069,6F4A6549.JPG
20240410-Create 2 GreatPhotos-(16 Images),1572082,6F4A6468.JPG
20240410-Create 2 GreatPhotos-(16 Images),1572409,6F4A6266.JPG

20240410-Phil-1-(40 Images),1469301,6F4A5900.JPG
20240410-Phil-1-(40 Images),1469302,6F4A5904.JPG
20240410-Phil-1-(40 Images),1523614,6F4A5861.JPG
20240410-Phil-1-(40 Images),1537059,6F4A5896.JPG
20240410-Phil-1-(40 Images),1537062,6F4A5946.JPG
20240410-Phil-1-(40 Images),1537064,6F4A5910.JPG
20240410-Phil-1-(40 Images),1537065,6F4A5922.JPG
20240410-Phil-1-(40 Images),1539883,6F4A5907.JPG
20240410-Phil-1-(40 Images),1561054,6F4A5807.JPG
20240410-Phil-1-(40 Images),1561056,6F4A5844.JPG
20240410-Phil-1-(40 Images),1561057,6F4A5848.JPG
20240410-Phil-1-(40 Images),1561058,6F4A5814.JPG
20240410-Phil-1-(40 Images),1561059,6F4A5819.JPG
20240410-Phil-1-(40 Images),1561060,6F4A5827.JPG
20240410-Phil-1-(40 Images),1561061,6F4A5836.JPG
20240410-Phil-1-(40 Images),1561062,6F4A5811.JPG
20240410-Phil-1-(40 Images),1570000,6F4A5880.JPG
20240410-Phil-1-(40 Images),1570001,6F4A5867.JPG
20240410-Phil-1-(40 Images),1570043,6F4A5854.JPG
20240410-Phil-1-(40 Images),1570414,6F4A5883.JPG
20240410-Phil-1-(40 Images),1570416,6F4A5887.JPG
20240410-Phil-1-(40 Images),1570461,6F4A5864.JPG
20240410-Phil-1-(40 Images),1570464,6F4A5875.JPG
20240410-Phil-1-(40 Images),1570466,6F4A5871.JPG
20240410-Phil-1-(40 Images),1570553,6F4A5799.JPG
20240410-Phil-1-(40 Images),1570554,6F4A5795.JPG
20240410-Phil-1-(40 Images),1571304,6F4A5857.JPG
20240410-Phil-1-(40 Images),1571732,6F4A5893.JPG
20240410-Phil-1-(40 Images),1571828,6F4A5960.JPG
20240410-Phil-1-(40 Images),1571831,6F4A5940.JPG
20240410-Phil-1-(40 Images),1571833,6F4A5954.JPG
20240410-Phil-1-(40 Images),1571845,6F4A5919.JPG
20240410-Phil-1-(40 Images),1571846,6F4A5915.JPG
20240410-Phil-1-(40 Images),1571847,6F4A5925.JPG
20240410-Phil-1-(40 Images),1572005,6F4A5789.JPG
20240410-Phil-1-(40 Images),1572012,6F4A5950.JPG
20240410-Phil-1-(40 Images),1572018,6F4A5928.JPG
20240410-Phil-1-(40 Images),1572019,6F4A5933.JPG
20240410-Phil-1-(40 Images),1572366,6F4A5792.JPG

20240410-Phil-10-(22 Images),1540766,6F4A7743.JPG
20240410-Phil-10-(22 Images),1540767,6F4A7751.JPG
20240410-Phil-10-(22 Images),1540768,6F4A7754.JPG
20240410-Phil-10-(22 Images),1540769,6F4A7758.JPG
20240410-Phil-10-(22 Images),1568243,6F4A7763.JPG
20240410-Phil-10-(22 Images),1570150,6F4A7814.JPG
20240410-Phil-10-(22 Images),1571042,6F4A7738.JPG
20240410-Phil-10-(22 Images),1571045,6F4A7727.JPG
20240410-Phil-10-(22 Images),1571676,6F4A7777.JPG
20240410-Phil-10-(22 Images),1571677,6F4A7774.JPG
20240410-Phil-10-(22 Images),1571679,6F4A7790.JPG
20240410-Phil-10-(22 Images),1572007,6F4A7783.JPG
20240410-Phil-10-(22 Images),1572380,6F4A7780.JPG
20240410-Phil-10-(22 Images),1572387,6F4A7787.JPG
20240410-Phil-10-(22 Images),1573465,6F4A7811.JPG
20240410-Phil-10-(22 Images),1573471,6F4A7808.JPG
20240410-Phil-10-(22 Images),1573472,6F4A7803.JPG
20240410-Phil-10-(22 Images),1573476,6F4A7800.JPG
20240410-Phil-10-(22 Images),1573477,6F4A7794.JPG
20240410-Phil-10-(22 Images),1573478,6F4A7797.JPG

20240410-Phil-2-(40 Images),1208263,6F4A6121.JPG
20240410-Phil-2-(40 Images),1469297,6F4A6071.JPG
20240410-Phil-2-(40 Images),1469298,6F4A6068.JPG
20240410-Phil-2-(40 Images),1469299,6F4A6157.JPG
20240410-Phil-2-(40 Images),1469300,6F4A6124.JPG
20240410-Phil-2-(40 Images),1469304,6F4A6163.JPG
20240410-Phil-2-(40 Images),1537061,6F4A5988.JPG
20240410-Phil-2-(40 Images),1537066,6F4A6077.JPG
20240410-Phil-2-(40 Images),1539885,6F4A5981.JPG
20240410-Phil-2-(40 Images),1571829,6F4A6064.JPG
20240410-Phil-2-(40 Images),1571830,6F4A6029.JPG
20240410-Phil-2-(40 Images),1571832,6F4A5966.JPG
20240410-Phil-2-(40 Images),1571834,6F4A6084.JPG
20240410-Phil-2-(40 Images),1571848,6F4A5993.JPG
20240410-Phil-2-(40 Images),1571850,6F4A6168.JPG
20240410-Phil-2-(40 Images),1571851,6F4A6172.JPG
20240410-Phil-2-(40 Images),1571853,6F4A6061.JPG
20240410-Phil-2-(40 Images),1571854,6F4A6099.JPG
20240410-Phil-2-(40 Images),1571855,6F4A6049.JPG
20240410-Phil-2-(40 Images),1571856,6F4A6046.JPG
20240410-Phil-2-(40 Images),1571857,6F4A6042.JPG
20240410-Phil-2-(40 Images),1571858,6F4A6054.JPG
20240410-Phil-2-(40 Images),1571859,6F4A6032.JPG
20240410-Phil-2-(40 Images),1571860,6F4A6058.JPG
20240410-Phil-2-(40 Images),1571861,6F4A6093.JPG
20240410-Phil-2-(40 Images),1572013,6F4A6011.JPG
20240410-Phil-2-(40 Images),1572014,6F4A6007.JPG
20240410-Phil-2-(40 Images),1572015,6F4A6003.JPG
20240410-Phil-2-(40 Images),1572016,6F4A5999.JPG
20240410-Phil-2-(40 Images),1572017,6F4A5996.JPG
20240410-Phil-2-(40 Images),1572021,6F4A6038.JPG
20240410-Phil-2-(40 Images),1572023,6F4A6035.JPG
20240410-Phil-2-(40 Images),1572044,6F4A5977.JPG
20240410-Phil-2-(40 Images),1572045,6F4A6142.JPG
20240410-Phil-2-(40 Images),1572046,6F4A6129.JPG
20240410-Phil-2-(40 Images),1572047,6F4A6117.JPG
20240410-Phil-2-(40 Images),1572048,6F4A6114.JPG
20240410-Phil-2-(40 Images),1572049,6F4A6110.JPG
20240410-Phil-2-(40 Images),1572050,6F4A6146.JPG
20240410-Phil-2-(40 Images),1572051,6F4A6149.JPG

20240410-Phil-3-(40 Images),1571661,6F4A6177.JPG
20240410-Phil-3-(40 Images),1571738,6F4A6316.JPG
20240410-Phil-3-(40 Images),1571741,6F4A6301.JPG
20240410-Phil-3-(40 Images),1571742,6F4A6305.JPG
20240410-Phil-3-(40 Images),1571747,6F4A6366.JPG
20240410-Phil-3-(40 Images),1571748,6F4A6359.JPG
20240410-Phil-3-(40 Images),1571812,6F4A6248.JPG
20240410-Phil-3-(40 Images),1571813,6F4A6243.JPG
20240410-Phil-3-(40 Images),1571814,6F4A6320.JPG
20240410-Phil-3-(40 Images),1571815,6F4A6329.JPG
20240410-Phil-3-(40 Images),1571816,6F4A6332.JPG
20240410-Phil-3-(40 Images),1571817,6F4A6346.JPG
20240410-Phil-3-(40 Images),1571818,6F4A6343.JPG
20240410-Phil-3-(40 Images),1571819,6F4A6338.JPG
20240410-Phil-3-(40 Images),1571821,6F4A6356.JPG
20240410-Phil-3-(40 Images),1571822,6F4A6284.JPG
20240410-Phil-3-(40 Images),1571823,6F4A6298.JPG
20240410-Phil-3-(40 Images),1571824,6F4A6295.JPG
20240410-Phil-3-(40 Images),1571825,6F4A6292.JPG
20240410-Phil-3-(40 Images),1571826,6F4A6287.JPG
20240410-Phil-3-(40 Images),1571827,6F4A6236.JPG
20240410-Phil-3-(40 Images),1571852,6F4A6206.JPG
20240410-Phil-3-(40 Images),1571869,6F4A6362.JPG
20240410-Phil-3-(40 Images),1571872,6F4A6231.JPG
20240410-Phil-3-(40 Images),1571874,6F4A6239.JPG
20240410-Phil-3-(40 Images),1571875,6F4A6211.JPG
20240410-Phil-3-(40 Images),1571938,6F4A6279.JPG
20240410-Phil-3-(40 Images),1571939,6F4A6273.JPG
20240410-Phil-3-(40 Images),1571940,6F4A6222.JPG
20240410-Phil-3-(40 Images),1571941,6F4A6225.JPG
20240410-Phil-3-(40 Images),1571942,6F4A6216.JPG
20240410-Phil-3-(40 Images),1571943,6F4A6219.JPG
20240410-Phil-3-(40 Images),1572026,6F4A6202.JPG
20240410-Phil-3-(40 Images),1572028,6F4A6196.JPG
20240410-Phil-3-(40 Images),1572036,6F4A6190.JPG
20240410-Phil-3-(40 Images),1572037,6F4A6182.JPG
20240410-Phil-3-(40 Images),1572408,6F4A6253.JPG
20240410-Phil-3-(40 Images),1572410,6F4A6262.JPG
20240410-Phil-3-(40 Images),1572411,6F4A6257.JPG

20240410-Phil-4-(40 Images),1571733,6F4A6383.JPG
20240410-Phil-4-(40 Images),1571735,6F4A6411.JPG
20240410-Phil-4-(40 Images),1571740,6F4A6452.JPG
20240410-Phil-4-(40 Images),1571746,6F4A6405.JPG
20240410-Phil-4-(40 Images),1571750,6F4A6418.JPG
20240410-Phil-4-(40 Images),1571862,6F4A6401.JPG
20240410-Phil-4-(40 Images),1571863,6F4A6446.JPG
20240410-Phil-4-(40 Images),1571864,6F4A6391.JPG
20240410-Phil-4-(40 Images),1571865,6F4A6388.JPG
20240410-Phil-4-(40 Images),1571866,6F4A6395.JPG
20240410-Phil-4-(40 Images),1571867,6F4A6398.JPG
20240410-Phil-4-(40 Images),1571868,6F4A6441.JPG
20240410-Phil-4-(40 Images),1571871,6F4A6370.JPG
20240410-Phil-4-(40 Images),1571880,6F4A6433.JPG
20240410-Phil-4-(40 Images),1571931,6F4A6426.JPG
20240410-Phil-4-(40 Images),1571932,6F4A6430.JPG
20240410-Phil-4-(40 Images),1571937,6F4A6380.JPG
20240410-Phil-4-(40 Images),1571978,6F4A6465.JPG
20240410-Phil-4-(40 Images),1571979,6F4A6462.JPG
20240410-Phil-4-(40 Images),1571980,6F4A6458.JPG
20240410-Phil-4-(40 Images),1571981,6F4A6483.JPG
20240410-Phil-4-(40 Images),1571982,6F4A6506.JPG
20240410-Phil-4-(40 Images),1571983,6F4A6503.JPG
20240410-Phil-4-(40 Images),1571984,6F4A6500.JPG
20240410-Phil-4-(40 Images),1571985,6F4A6497.JPG
20240410-Phil-4-(40 Images),1571986,6F4A6492.JPG
20240410-Phil-4-(40 Images),1571987,6F4A6488.JPG
20240410-Phil-4-(40 Images),1571988,6F4A6531.JPG
20240410-Phil-4-(40 Images),1572058,6F4A6524.JPG
20240410-Phil-4-(40 Images),1572064,6F4A6474.JPG
20240410-Phil-4-(40 Images),1572065,6F4A6537.JPG
20240410-Phil-4-(40 Images),1572068,6F4A6569.JPG
20240410-Phil-4-(40 Images),1572070,6F4A6564.JPG
20240410-Phil-4-(40 Images),1572071,6F4A6514.JPG
20240410-Phil-4-(40 Images),1572072,6F4A6509.JPG
20240410-Phil-4-(40 Images),1572073,6F4A6520.JPG
20240410-Phil-4-(40 Images),1572074,6F4A6588.JPG
20240410-Phil-4-(40 Images),1572108,6F4A6478.JPG
20240410-Phil-4-(40 Images),1572404,6F4A6375.JPG

20240410-Phil-5-(40 Images),1469306,6F4A6670.JPG
20240410-Phil-5-(40 Images),1537060,6F4A6677.JPG
20240410-Phil-5-(40 Images),1537063,6F4A6684.JPG
20240410-Phil-5-(40 Images),1547684,6F4A6812.JPG
20240410-Phil-5-(40 Images),1547685,6F4A6809.JPG
20240410-Phil-5-(40 Images),1547686,6F4A6805.JPG
20240410-Phil-5-(40 Images),1547687,6F4A6796.JPG
20240410-Phil-5-(40 Images),1571662,6F4A6793.JPG
20240410-Phil-5-(40 Images),1571675,6F4A6702.JPG
20240410-Phil-5-(40 Images),1571835,6F4A6659.JPG
20240410-Phil-5-(40 Images),1571836,6F4A6655.JPG
20240410-Phil-5-(40 Images),1571837,6F4A6652.JPG
20240410-Phil-5-(40 Images),1571838,6F4A6646.JPG
20240410-Phil-5-(40 Images),1571840,6F4A6780.JPG
20240410-Phil-5-(40 Images),1571969,6F4A6774.JPG
20240410-Phil-5-(40 Images),1571970,6F4A6758.JPG
20240410-Phil-5-(40 Images),1571973,6F4A6767.JPG
20240410-Phil-5-(40 Images),1571989,6F4A6728.JPG
20240410-Phil-5-(40 Images),1571990,6F4A6725.JPG
20240410-Phil-5-(40 Images),1571991,6F4A6721.JPG
20240410-Phil-5-(40 Images),1571992,6F4A6718.JPG
20240410-Phil-5-(40 Images),1572000,6F4A6638.JPG
20240410-Phil-5-(40 Images),1572001,6F4A6634.JPG
20240410-Phil-5-(40 Images),1572002,6F4A6625.JPG
20240410-Phil-5-(40 Images),1572003,6F4A6620.JPG
20240410-Phil-5-(40 Images),1572004,6F4A6615.JPG
20240410-Phil-5-(40 Images),1572022,6F4A6667.JPG
20240410-Phil-5-(40 Images),1572024,6F4A6663.JPG
20240410-Phil-5-(40 Images),1572029,6F4A6785.JPG
20240410-Phil-5-(40 Images),1572076,6F4A6688.JPG
20240410-Phil-5-(40 Images),1572077,6F4A6696.JPG
20240410-Phil-5-(40 Images),1572080,6F4A6752.JPG
20240410-Phil-5-(40 Images),1572094,6F4A6708.JPG
20240410-Phil-5-(40 Images),1572095,6F4A6593.JPG
20240410-Phil-5-(40 Images),1572096,6F4A6605.JPG
20240410-Phil-5-(40 Images),1572103,6F4A6610.JPG
20240410-Phil-5-(40 Images),1572104,6F4A6746.JPG
20240410-Phil-5-(40 Images),1572105,6F4A6742.JPG
20240410-Phil-5-(40 Images),1572106,6F4A6738.JPG
20240410-Phil-5-(40 Images),1572107,6F4A6734.JPG

20240410-Phil-6-(40 Images),1547638,6F4A6932.JPG
20240410-Phil-6-(40 Images),1547639,6F4A6924.JPG
20240410-Phil-6-(40 Images),1547640,6F4A6913.JPG
20240410-Phil-6-(40 Images),1547641,6F4A6907.JPG
20240410-Phil-6-(40 Images),1547642,6F4A6902.JPG
20240410-Phil-6-(40 Images),1547643,6F4A6846.JPG
20240410-Phil-6-(40 Images),1547644,6F4A6954.JPG
20240410-Phil-6-(40 Images),1547645,6F4A6947.JPG
20240410-Phil-6-(40 Images),1547646,6F4A6940.JPG
20240410-Phil-6-(40 Images),1547676,6F4A6843.JPG
20240410-Phil-6-(40 Images),1547677,6F4A6838.JPG
20240410-Phil-6-(40 Images),1547678,6F4A6835.JPG
20240410-Phil-6-(40 Images),1547682,6F4A6832.JPG
20240410-Phil-6-(40 Images),1547683,6F4A6822.JPG
20240410-Phil-6-(40 Images),1547688,6F4A6894.JPG
20240410-Phil-6-(40 Images),1547690,6F4A6883.JPG
20240410-Phil-6-(40 Images),1547691,6F4A6877.JPG
20240410-Phil-6-(40 Images),1547692,6F4A6870.JPG
20240410-Phil-6-(40 Images),1547693,6F4A6864.JPG
20240410-Phil-6-(40 Images),1547694,6F4A6859.JPG
20240410-Phil-6-(40 Images),1547695,6F4A6853.JPG
20240410-Phil-6-(40 Images),1547696,6F4A6969.JPG
20240410-Phil-6-(40 Images),1547697,6F4A6960.JPG
20240410-Phil-6-(40 Images),1547698,6F4A6957.JPG
20240410-Phil-6-(40 Images),1571954,6F4A7045.JPG
20240410-Phil-6-(40 Images),1571955,6F4A7041.JPG
20240410-Phil-6-(40 Images),1571956,6F4A7029.JPG
20240410-Phil-6-(40 Images),1571957,6F4A7023.JPG
20240410-Phil-6-(40 Images),1571958,6F4A7019.JPG
20240410-Phil-6-(40 Images),1571959,6F4A7016.JPG
20240410-Phil-6-(40 Images),1571960,6F4A7012.JPG
20240410-Phil-6-(40 Images),1571961,6F4A7009.JPG
20240410-Phil-6-(40 Images),1571962,6F4A7026.JPG
20240410-Phil-6-(40 Images),1571963,6F4A7036.JPG
20240410-Phil-6-(40 Images),1571964,6F4A7004.JPG
20240410-Phil-6-(40 Images),1571965,6F4A7032.JPG
20240410-Phil-6-(40 Images),1571966,6F4A7001.JPG
20240410-Phil-6-(40 Images),1571967,6F4A6994.JPG
20240410-Phil-6-(40 Images),1571968,6F4A6998.JPG
20240410-Phil-6-(40 Images),1572078,6F4A6990.JPG

20240410-Phil-7-(40 Images),1571944,6F4A7095.JPG
20240410-Phil-7-(40 Images),1571945,6F4A7067.JPG
20240410-Phil-7-(40 Images),1571947,6F4A7054.JPG
20240410-Phil-7-(40 Images),1571948,6F4A7051.JPG
20240410-Phil-7-(40 Images),1571949,6F4A7071.JPG
20240410-Phil-7-(40 Images),1571950,6F4A7122.JPG
20240410-Phil-7-(40 Images),1571951,6F4A7105.JPG
20240410-Phil-7-(40 Images),1571952,6F4A7101.JPG
20240410-Phil-7-(40 Images),1571953,6F4A7048.JPG
20240410-Phil-7-(40 Images),1571993,6F4A7131.JPG
20240410-Phil-7-(40 Images),1571994,6F4A7128.JPG
20240410-Phil-7-(40 Images),1572083,6F4A7125.JPG
20240410-Phil-7-(40 Images),1572084,6F4A7118.JPG
20240410-Phil-7-(40 Images),1572085,6F4A7115.JPG
20240410-Phil-7-(40 Images),1572086,6F4A7112.JPG
20240410-Phil-7-(40 Images),1572087,6F4A7108.JPG
20240410-Phil-7-(40 Images),1572088,6F4A7092.JPG
20240410-Phil-7-(40 Images),1572089,6F4A7079.JPG
20240410-Phil-7-(40 Images),1572090,6F4A7089.JPG
20240410-Phil-7-(40 Images),1572091,6F4A7083.JPG
20240410-Phil-7-(40 Images),1572369,6F4A7166.JPG
20240410-Phil-7-(40 Images),1572371,6F4A7161.JPG
20240410-Phil-7-(40 Images),1572373,6F4A7153.JPG
20240410-Phil-7-(40 Images),1572374,6F4A7209.JPG
20240410-Phil-7-(40 Images),1572375,6F4A7214.JPG
20240410-Phil-7-(40 Images),1572376,6F4A7147.JPG
20240410-Phil-7-(40 Images),1572377,6F4A7143.JPG
20240410-Phil-7-(40 Images),1572379,6F4A7183.JPG
20240410-Phil-7-(40 Images),1572382,6F4A7150.JPG
20240410-Phil-7-(40 Images),1572383,6F4A7187.JPG
20240410-Phil-7-(40 Images),1572386,6F4A7191.JPG
20240410-Phil-7-(40 Images),1572388,6F4A7175.JPG
20240410-Phil-7-(40 Images),1572389,6F4A7196.JPG
20240410-Phil-7-(40 Images),1572394,6F4A7222.JPG
20240410-Phil-7-(40 Images),1572395,6F4A7217.JPG
20240410-Phil-7-(40 Images),1572397,6F4A7236.JPG
20240410-Phil-7-(40 Images),1572398,6F4A7229.JPG
20240410-Phil-7-(40 Images),1572400,6F4A7239.JPG
20240410-Phil-7-(40 Images),1572401,6F4A7138.JPG
20240410-Phil-7-(40 Images),1572402,6F4A7134.JPG

20240410-Phil-8-(40 Images),1571995,6F4A7302.JPG
20240410-Phil-8-(40 Images),1571996,6F4A7295.JPG
20240410-Phil-8-(40 Images),1571997,6F4A7315.JPG
20240410-Phil-8-(40 Images),1571998,6F4A7311.JPG
20240410-Phil-8-(40 Images),1571999,6F4A7305.JPG
20240410-Phil-8-(40 Images),1572172,6F4A7435.JPG
20240410-Phil-8-(40 Images),1572181,6F4A7423.JPG
20240410-Phil-8-(40 Images),1572182,6F4A7327.JPG
20240410-Phil-8-(40 Images),1572183,6F4A7371.JPG
20240410-Phil-8-(40 Images),1572184,6F4A7335.JPG
20240410-Phil-8-(40 Images),1572185,6F4A7469.JPG
20240410-Phil-8-(40 Images),1572186,6F4A7358.JPG
20240410-Phil-8-(40 Images),1572187,6F4A7443.JPG
20240410-Phil-8-(40 Images),1572188,6F4A7439.JPG
20240410-Phil-8-(40 Images),1572190,6F4A7347.JPG
20240410-Phil-8-(40 Images),1572191,6F4A7351.JPG
20240410-Phil-8-(40 Images),1572195,6F4A7323.JPG
20240410-Phil-8-(40 Images),1572196,6F4A7331.JPG
20240410-Phil-8-(40 Images),1572197,6F4A7417.JPG
20240410-Phil-8-(40 Images),1572198,6F4A7362.JPG
20240410-Phil-8-(40 Images),1572207,6F4A7381.JPG
20240410-Phil-8-(40 Images),1572208,6F4A7385.JPG
20240410-Phil-8-(40 Images),1572209,6F4A7392.JPG
20240410-Phil-8-(40 Images),1572210,6F4A7395.JPG
20240410-Phil-8-(40 Images),1572216,6F4A7341.JPG
20240410-Phil-8-(40 Images),1572217,6F4A7355.JPG
20240410-Phil-8-(40 Images),1572218,6F4A7460.JPG
20240410-Phil-8-(40 Images),1572219,6F4A7455.JPG
20240410-Phil-8-(40 Images),1572220,6F4A7320.JPG
20240410-Phil-8-(40 Images),1572221,6F4A7377.JPG
20240410-Phil-8-(40 Images),1572367,6F4A7276.JPG
20240410-Phil-8-(40 Images),1572390,6F4A7252.JPG
20240410-Phil-8-(40 Images),1572391,6F4A7262.JPG
20240410-Phil-8-(40 Images),1572392,6F4A7242.JPG
20240410-Phil-8-(40 Images),1572393,6F4A7247.JPG
20240410-Phil-8-(40 Images),1572405,6F4A7270.JPG
20240410-Phil-8-(40 Images),1572412,6F4A7286.JPG
20240410-Phil-8-(40 Images),1572413,6F4A7292.JPG
20240410-Phil-8-(40 Images),1572414,6F4A7279.JPG
20240410-Phil-8-(40 Images),1572415,6F4A7283.JPG

20240410-Phil-9-(40 Images),1208264,6F4A7704.JPG
20240410-Phil-9-(40 Images),1561911,6F4A7482.JPG
20240410-Phil-9-(40 Images),1561912,6F4A7488.JPG
20240410-Phil-9-(40 Images),1561913,6F4A7493.JPG
20240410-Phil-9-(40 Images),1561914,6F4A7500.JPG
20240410-Phil-9-(40 Images),1561915,6F4A7474.JPG
20240410-Phil-9-(40 Images),1561916,6F4A7611.JPG
20240410-Phil-9-(40 Images),1571041,6F4A7713.JPG
20240410-Phil-9-(40 Images),1571047,6F4A7720.JPG
20240410-Phil-9-(40 Images),1572173,6F4A7629.JPG
20240410-Phil-9-(40 Images),1572174,6F4A7632.JPG
20240410-Phil-9-(40 Images),1572175,6F4A7669.JPG
20240410-Phil-9-(40 Images),1572176,6F4A7672.JPG
20240410-Phil-9-(40 Images),1572177,6F4A7542.JPG
20240410-Phil-9-(40 Images),1572178,6F4A7573.JPG
20240410-Phil-9-(40 Images),1572179,6F4A7577.JPG
20240410-Phil-9-(40 Images),1572180,6F4A7616.JPG
20240410-Phil-9-(40 Images),1572189,6F4A7657.JPG
20240410-Phil-9-(40 Images),1572192,6F4A7527.JPG
20240410-Phil-9-(40 Images),1572193,6F4A7651.JPG
20240410-Phil-9-(40 Images),1572194,6F4A7531.JPG
20240410-Phil-9-(40 Images),1572199,6F4A7626.JPG
20240410-Phil-9-(40 Images),1572200,6F4A7586.JPG
20240410-Phil-9-(40 Images),1572201,6F4A7568.JPG
20240410-Phil-9-(40 Images),1572202,6F4A7561.JPG
20240410-Phil-9-(40 Images),1572203,6F4A7582.JPG
20240410-Phil-9-(40 Images),1572204,6F4A7519.JPG
20240410-Phil-9-(40 Images),1572205,6F4A7524.JPG
20240410-Phil-9-(40 Images),1572206,6F4A7538.JPG
20240410-Phil-9-(40 Images),1572211,6F4A7621.JPG
20240410-Phil-9-(40 Images),1572212,6F4A7635.JPG
20240410-Phil-9-(40 Images),1572213,6F4A7548.JPG
20240410-Phil-9-(40 Images),1572214,6F4A7552.JPG
20240410-Phil-9-(40 Images),1572215,6F4A7556.JPG
20240410-Phil-9-(40 Images),1573467,6F4A7690.JPG
20240410-Phil-9-(40 Images),1573468,6F4A7589.JPG
20240410-Phil-9-(40 Images),1573469,6F4A7675.JPG
20240410-Phil-9-(40 Images),1573470,6F4A7597.JPG

,
Total folders,,11
20240410-Create 2 GreatPhotos-(16 Images),,8
20240410-Phil-1-(40 Images),,39
20240410-Phil-10-(22 Images),,20
20240410-Phil-2-(40 Images),,40
20240410-Phil-3-(40 Images),,39
20240410-Phil-4-(40 Images),,39
20240410-Phil-5-(40 Images),,40
20240410-Phil-6-(40 Images),,40
20240410-Phil-7-(40 Images),,40
20240410-Phil-8-(40 Images),,40
20240410-Phil-9-(40 Images),,38
,
20240410-Create 2 GreatPhotos-(16 Images),,ocr missing:0
20240410-Phil-1-(40 Images),,ocr missing:0
20240410-Phil-10-(22 Images),,ocr missing:0
20240410-Phil-2-(40 Images),,ocr missing:0
20240410-Phil-3-(40 Images),,ocr missing:0
20240410-Phil-4-(40 Images),,ocr missing:0
20240410-Phil-5-(40 Images),,ocr missing:0
20240410-Phil-6-(40 Images),,ocr missing:0
20240410-Phil-7-(40 Images),,ocr missing:0
20240410-Phil-8-(40 Images),,ocr missing:0
20240410-Phil-9-(40 Images),,ocr missing:0
